A,elt,Z,S(n),S(p),Q(4B-),"Q(d,a)","Q(p,a)","Q(n,a)"
198,Rn,86,19343.0,19.0,2335.0,19.0,7349.0,3.0
199,Ir,77,12277.0,45.0,18474.0,1245.0,4695.0,41.0
199,Pt,78,13111.0,2.0,16658.0,302.0,55.0,2157.0
199,Au,79,14096.0,0.0,15407.0,20.0,173.0,1.0
199,Hg,80,15148.0,3.0,13704.0,0.0,822.0,0.0
199,Tl,81,15860.0,32.0,11497.0,27.0,2082.0,27.0
199,Pb,82,16629.0,11.0,9269.0,10.0,3356.0,25.0
199,Bi,83,17253.0,13.0,7033.0,19.0,4932.0,6.0
199,Po,84,17993.0,52.0,5041.0,18.0,6074.0,1.0
199,At,85,18610.0,9.0,3714.0,9.0,6777.0,1.0
199,Rn,86,19152.0,40.0,2719.0,62.0,7131.0,4.0
199,Fr,87,19625.0,56.0,1451.0,15.0,7816.0,9.0
200,Ir,77,11932.0,19049.0,1493.0,5629.0,14040.0,2293.0
200,Pt,78,12837.0,20.0,17340.0,746.0,44.0,2904.0
200,Au,79,13801.0,26.0,15997.0,229.0,46.0,192.0
200,Hg,80,14691.0,0.0,14177.0,2.0,716.0,0.0
200,Tl,81,15661.0,9.0,12044.0,5.0,1666.0,6.0
200,Pb,82,16326.0,13.0,9874.0,10.0,3149.0,11.0
200,Bi,83,17143.0,35.0,7419.0,23.0,4700.0,25.0
200,Po,84,17611.0,18.0,5452.0,11.0,5981.0,1.0
200,At,85,18416.0,25.0,4196.0,37.0,6596.0,1.0
200,Rn,86,18917.0,19.0,3109.0,22.0,7043.0,2.0
200,Fr,87,19584.0,44.0,1730.0,31.0,7622.0,4.0
201,Pt,78,12494.0,50.0,17835.0,857.0,3921.0,50.0
201,Au,79,13449.0,3.0,16580.0,41.0,561.0,20.0
201,Hg,80,14259.0,0.0,14851.0,2.0,332.0,0.0
201,Tl,81,15264.0,31.0,12665.0,14.0,1533.0,14.0
201,Pb,82,16181.0,17.0,10302.0,13.0,2844.0,14.0
201,Bi,83,16761.0,18.0,7934.0,31.0,4500.0,6.0
201,Po,84,17455.0,18.0,5867.0,11.0,5799.0,1.0
201,At,85,18108.0,9.0,4569.0,13.0,6472.0,1.0
201,Rn,86,18715.0,62.0,3441.0,52.0,6860.0,2.0
201,Fr,87,19325.0,16.0,2165.0,10.0,7518.0,4.0
202,Pt,78,12235.0,32.0,18491.0,1280.0,4653.0,25.0
202,Au,79,13255.0,35.0,17320.0,957.0,1627.0,23.0
202,Hg,80,13984.0,0.0,15324.0,20.0,133.0,2.0
202,Tl,81,15075.0,5.0,13318.0,26.0,1175.0,1.0
202,Pb,82,15832.0,11.0,11015.0,3.0,2588.0,3.0
202,Bi,83,16513.0,27.0,8272.0,16.0,4362.0,17.0
202,Po,84,17142.0,11.0,6268.0,13.0,5700.0,1.0
202,At,85,17745.0,37.0,4797.0,35.0,6353.0,1.0
202,Rn,86,18412.0,22.0,3910.0,19.0,6773.0,1.0
202,Fr,87,19178.0,31.0,2493.0,25.0,7385.0,3.0
203,Pt,78,12028.0,18965.0,1568.0,5643.0,13828.0,3345.0
203,Au,79,12885.0,4.0,17825.0,1169.0,41.0,2617.0
203,Hg,80,13749.0,1.0,16106.0,50.0,305.0,2.0
203,Tl,81,14723.0,14.0,13938.0,3.0,907.0,1.0
203,Pb,82,15658.0,15.0,11701.0,6.0,2334.0,6.0
203,Bi,83,16251.0,19.0,8921.0,19.0,4109.0,30.0
203,Po,84,16932.0,9.0,6617.0,16.0,5496.0,5.0
203,At,85,17515.0,13.0,5324.0,18.0,6210.0,0.0
203,Rn,86,18224.0,52.0,4210.0,18.0,6629.0,2.0
203,Fr,87,18854.0,11.0,2912.0,10.0,7274.0,3.0
203,Ra,88,19417.0,43.0,1843.0,62.0,7736.0,6.0
204,Pt,78,11372.0,19412.0,1568.0,6768.0,17571.0,2850.0
204,Au,79,12440.0,18452.0,1464.0,3696.0,13249.0,3452.0
204,Hg,80,13487.0,0.0,16575.0,25.0,515.0,20.0
204,Tl,81,14508.0,1.0,14571.0,23.0,469.0,26.0
204,Pb,82,15311.0,3.0,12342.0,1.0,1968.0,1.0
204,Bi,83,16047.0,17.0,9243.0,9.0,3976.0,10.0
204,Po,84,16542.0,13.0,6978.0,11.0,5484.0,1.0
204,At,85,17427.0,35.0,5711.0,27.0,6070.0,1.0
204,Rn,86,17838.0,18.0,4606.0,11.0,6546.0,1.0
204,Fr,87,18631.0,25.0,3379.0,37.0,7170.0,2.0
204,Ra,88,19160.0,21.0,2246.0,23.0,7636.0,6.0
205,Au,79,11769.0,18658.0,1298.0,5051.0,16371.0,2151.0
205,Hg,80,13161.0,3.0,17239.0,971.0,50.0,1482.0
205,Tl,81,14202.0,0.0,15255.0,3.0,154.0,3.0
205,Pb,82,15126.0,6.0,13078.0,1.0,1467.0,1.0
205,Bi,83,15682.0,13.0,9881.0,5.0,3691.0,15.0
205,Po,84,16353.0,13.0,7312.0,12.0,5324.0,9.0
205,At,85,16952.0,18.0,6025.0,19.0,6019.0,1.0
205,Rn,86,17698.0,18.0,4976.0,10.0,6386.0,1.0
205,Fr,87,18328.0,10.0,3725.0,13.0,7054.0,2.0
205,Ra,88,18965.0,80.0,2585.0,72.0,7486.0,50.0
206,Au,79,9707.0,19105.0,137.0,8039.0,15544.0,2.0
206,Hg,80,12398.0,20.0,17602.0,678.0,32.0,2839.0
206,Tl,81,14049.0,0.0,16181.0,325.0,23.0,2225.0
206,Pb,82,14818.0,0.0,13673.0,1.0,1134.0,1.0
206,Bi,83,15525.0,11.0,10260.0,7.0,3527.0,7.0
206,Po,84,15990.0,11.0,7656.0,4.0,5327.0,1.0
206,At,85,16696.0,26.0,6361.0,17.0,5886.0,4.0
206,Rn,86,17305.0,11.0,5369.0,13.0,6383.0,1.0
206,Fr,87,17992.0,37.0,3944.0,35.0,6923.0,3.0
206,Ra,88,18633.0,23.0,3042.0,19.0,7415.0,4.0
207,Hg,80,10342.0,30.0,18099.0,714.0,5964.0,29.0
207,Tl,81,13356.0,5.0,16843.0,315.0,6.0,979.0
207,Pb,82,14824.0,0.0,14742.0,3.0,392.0,1.0
207,Bi,83,15132.0,5.0,10811.0,2.0,3281.0,2.0
207,Po,84,15767.0,12.0,7953.0,6.0,5215.0,2.0
207,At,85,16398.0,19.0,6740.0,13.0,5872.0,3.0
207,Rn,86,17067.0,9.0,5691.0,13.0,6251.0,1.0
207,Fr,87,17677.0,19.0,4450.0,23.0,6893.0,19.0
207,Ra,88,18437.0,88.0,3323.0,53.0,7273.0,50.0
207,Ac,89,19103.0,71.0,2121.0,50.0,7844.0,50.0
208,Hg,80,8462.0,36.0,18212.0,2232.0,8483.0,30.0
208,Tl,81,10639.0,1.0,17113.0,1475.0,2120.0,2.0
208,Pb,82,14105.0,0.0,15380.0,20.0,516.0,1.0
208,Bi,83,14984.0,7.0,11194.0,2.0,3051.0,2.0
208,Po,84,15423.0,4.0,8261.0,1.0,5215.0,1.0
208,At,85,16182.0,17.0,7019.0,11.0,5751.0,2.0
208,Rn,86,16665.0,14.0,6044.0,11.0,6260.0,1.0
208,Fr,87,17566.0,30.0,4814.0,19.0,6784.0,24.0
208,Ra,88,17980.0,20.0,3717.0,12.0,7273.0,5.0
208,Ac,89,18868.0,75.0,2582.0,62.0,7721.0,50.0
209,Hg,80,8299.0,18682.0,1897.0,8970.0,14943.0,35.0
209,Tl,81,8752.0,8.0,17413.0,2700.0,4613.0,6.0
209,Pb,82,11305.0,1.0,15705.0,29.0,2248.0,3.0
209,Bi,83,14346.0,1.0,11802.0,5.0,3137.0,0.0
209,Po,84,15362.0,6.0,8491.0,1.0,4979.0,1.0
209,At,85,15797.0,13.0,7405.0,5.0,5756.0,2.0
209,Rn,86,16448.0,13.0,6373.0,11.0,6155.0,1.0
209,Fr,87,17067.0,22.0,5120.0,19.0,6777.0,3.0
209,Ra,88,17828.0,53.0,4084.0,10.0,7143.0,2.0
209,Ac,89,18445.0,71.0,2889.0,53.0,7728.0,50.0
210,Tl,81,8639.0,11.0,17724.0,2543.0,5545.0,11.0
210,Pb,82,9122.0,0.0,16041.0,30.0,3792.0,20.0
210,Bi,83,12064.0,1.0,12619.0,1.0,5036.0,0.0
210,Po,84,14626.0,1.0,8782.0,0.0,5407.0,0.0
210,At,85,15644.0,11.0,7679.0,7.0,5631.0,0.0
210,Rn,86,16091.0,12.0,6713.0,4.0,6158.0,2.0
210,Fr,87,16809.0,19.0,5441.0,17.0,6671.0,5.0
210,Ra,88,17427.0,12.0,4479.0,14.0,7150.0,3.0
210,Ac,89,18106.0,79.0,3122.0,58.0,7607.0,50.0
210,Th,90,18766.0,39.0,2246.0,20.0,8068.0,5.0
211,Tl,81,8575.0,42.0,18116.0,2307.0,5781.0,42.0
211,Pb,82,9020.0,2.0,16427.0,3569.0,29.0,1939.0
211,Bi,83,9743.0,5.0,12792.0,8.0,6750.0,0.0
211,Po,84,12209.0,1.0,9395.0,1.0,7594.0,0.0
211,At,85,14907.0,5.0,7966.0,2.0,5982.0,1.0
211,Rn,86,15956.0,12.0,6967.0,6.0,5965.0,1.0
211,Fr,87,16513.0,18.0,5835.0,13.0,6662.0,3.0
211,Ra,88,17168.0,9.0,4804.0,12.0,7041.0,3.0
211,Ac,89,17784.0,73.0,3606.0,54.0,7621.0,50.0
212,Pb,82,8962.0,2.0,16761.0,3291.0,30.0,2820.0
212,Bi,83,9468.0,1.0,13448.0,11.0,6207.0,0.0
212,Po,84,10558.0,0.0,10218.0,0.0,8954.0,0.0
212,At,85,12798.0,7.0,8414.0,1.0,7817.0,0.0
212,Rn,86,15197.0,5.0,7284.0,2.0,6385.0,2.0
212,Fr,87,16325.0,17.0,6121.0,11.0,6528.0,1.0
212,Ra,88,16784.0,14.0,5172.0,12.0,7031.0,1.0
212,Ac,89,17655.0,77.0,3967.0,53.0,7518.0,50.0
212,Th,90,18091.0,21.0,2909.0,13.0,7958.0,4.0
213,Pb,82,8853.0,7.0,17157.0,3016.0,3450.0,7.0
213,Bi,83,9515.0,7.0,13731.0,42.0,5988.0,3.0
213,Po,84,10363.0,2.0,10738.0,3.0,8536.0,2.0
213,At,85,11074.0,5.0,9298.0,7.0,9254.0,4.0
213,Rn,86,13083.0,7.0,7841.0,3.0,8245.0,2.0
213,Fr,87,15555.0,13.0,6483.0,5.0,6904.0,1.0
213,Ra,88,16629.0,12.0,5476.0,11.0,6861.0,2.0
213,Ac,89,17190.0,55.0,4283.0,19.0,7499.0,4.0
213,Th,90,17932.0,73.0,3289.0,12.0,7836.0,7.0
214,Pb,82,8776.0,2.0,17518.0,2758.0,4287.0,2.0
214,Bi,83,9225.0,11.0,14228.0,5621.0,3.0,2179.0
214,Po,84,10243.0,0.0,11499.0,2.0,7833.0,0.0
214,At,85,10894.0,4.0,9839.0,4.0,8987.0,4.0
214,Rn,86,11802.0,9.0,8528.0,9.0,9208.0,9.0
214,Fr,87,13585.0,12.0,6908.0,8.0,8588.0,3.0
214,Ra,88,15850.0,12.0,5825.0,6.0,7272.0,2.0
214,Ac,89,16976.0,53.0,4618.0,17.0,7352.0,2.0
214,Th,90,17558.0,14.0,3684.0,15.0,7827.0,5.0
214,Pa,91,18250.0,106.0,2369.0,91.0,8270.0,50.0
215,Pb,82,8596.0,52.0,17902.0,2541.0,4883.0,52.0
215,Bi,83,9281.0,7.0,14732.0,27.0,5282.0,42.0
215,Po,84,10030.0,3.0,11916.0,7.0,7526.0,0.0
215,At,85,10818.0,8.0,10602.0,8.0,8178.0,4.0
215,Rn,86,11615.0,8.0,9092.0,8.0,8839.0,7.0
215,Fr,87,12271.0,8.0,7680.0,8.0,9540.0,6.0
215,Ra,88,13954.0,12.0,6348.0,8.0,8864.0,3.0
215,Ac,89,16266.0,19.0,4994.0,13.0,7745.0,3.0
215,Th,90,17341.0,12.0,4001.0,13.0,7664.0,3.0
215,Pa,91,17941.0,101.0,2868.0,74.0,8236.0,50.0
216,Pb,82,8480.0,18276.0,2298.0,5697.0,16017.0,2221.0
216,Bi,83,9067.0,15.0,15169.0,5000.0,3617.0,11.0
216,Po,84,9890.0,2.0,12612.0,1.0,6906.0,0.0
216,At,85,10506.0,5.0,11120.0,11.0,7949.0,3.0
216,Rn,86,11570.0,10.0,9855.0,5.0,8197.0,5.0
216,Fr,87,12212.0,9.0,8227.0,5.0,9174.0,3.0
216,Ra,88,12944.0,10.0,6967.0,12.0,9525.0,8.0
216,Ac,89,14442.0,18.0,5474.0,13.0,9235.0,6.0
216,Th,90,16539.0,16.0,4372.0,13.0,8072.0,4.0
216,Pa,91,17828.0,93.0,3222.0,55.0,8097.0,15.0
217,Pb,82,8245.0,18546.0,2149.0,6356.0,14909.0,1705.0
217,Bi,83,9041.0,18.0,15759.0,4521.0,32.0,4335.0
217,Po,84,9717.0,6.0,13036.0,52.0,6662.0,2.0
217,At,85,10492.0,8.0,11812.0,7.0,7201.0,1.0
217,Rn,86,11315.0,8.0,10377.0,4.0,7887.0,2.0
217,Fr,87,12146.0,9.0,9007.0,9.0,8469.0,4.0
217,Ra,88,12786.0,10.0,7519.0,10.0,9160.0,6.0
217,Ac,89,13469.0,16.0,6192.0,13.0,9831.0,10.0
217,Th,90,14858.0,13.0,4905.0,13.0,9435.0,4.0
217,Pa,91,16938.0,74.0,3540.0,20.0,8488.0,4.0
218,Bi,83,8800.0,29.0,16080.0,4327.0,5117.0,29.0
218,Po,84,9568.0,1.0,13701.0,6114.0,0.0,3139.0
218,At,85,10301.0,12.0,12353.0,16.0,6874.0,3.0
218,Rn,86,11178.0,6.0,11143.0,2.0,7262.0,1.0
218,Fr,87,12054.0,6.0,9775.0,5.0,8014.0,2.0
218,Ra,88,12782.0,14.0,8179.0,12.0,8546.0,6.0
218,Ac,89,13443.0,51.0,6705.0,50.0,9377.0,50.0
218,Th,90,14074.0,15.0,5502.0,13.0,9849.0,9.0
218,Pa,91,15258.0,56.0,4038.0,21.0,9815.0,10.0
218,U,92,17314.0,31.0,2981.0,18.0,8774.0,8.0
219,Bi,83,8590.0,16609.0,3947.0,5886.0,14187.0,146.0
219,Po,84,9344.0,17.0,14136.0,5914.0,50.0,3851.0
219,At,85,10141.0,5.0,12911.0,17.0,6341.0,4.0
219,Rn,86,10971.0,4.0,11632.0,6.0,6946.0,0.0
219,Fr,87,11839.0,9.0,10354.0,8.0,7448.0,1.0
219,Ra,88,12638.0,10.0,8842.0,9.0,8137.0,3.0
219,Ac,89,13276.0,51.0,7323.0,50.0,8826.0,50.0
219,Th,90,13877.0,51.0,5996.0,51.0,9512.0,50.0
219,Pa,91,14670.0,53.0,4741.0,52.0,10084.0,50.0
220,Po,84,9236.0,17.0,14768.0,5359.0,4651.0,17.0
220,At,85,9865.0,18.0,13418.0,30.0,6076.0,17.0
220,Rn,86,10747.0,2.0,12322.0,1.0,6404.0,0.0
220,Fr,87,11719.0,6.0,11193.0,12.0,6800.0,1.0
220,Ra,88,12523.0,13.0,9525.0,8.0,7592.0,5.0
220,Ac,89,13242.0,51.0,7893.0,7.0,8347.0,4.0
220,Th,90,13840.0,24.0,6560.0,24.0,8953.0,20.0
220,Pa,91,14608.0,5203.0,9649.0,10093.0,1360.0,11140.0
221,Po,84,9050.0,25.0,15083.0,5109.0,5302.0,20.0
221,At,85,9755.0,14.0,14078.0,5627.0,22.0,3505.0
221,Rn,86,10500.0,5.0,12787.0,16.0,6162.0,3.0
221,Fr,87,11483.0,8.0,11696.0,5.0,6457.0,1.0
221,Ra,88,12573.0,9.0,10443.0,5.0,6880.0,1.0
221,Ac,89,13189.0,71.0,8672.0,50.0,7783.0,50.0
221,Th,90,13673.0,51.0,7031.0,11.0,8625.0,3.0
221,Pa,91,14306.0,72.0,5771.0,71.0,9247.0,50.0
221,U,92,14909.0,72.0,4529.0,71.0,9889.0,50.0
222,Po,84,8919.0,43.0,15761.0,4608.0,6114.0,40.0
222,At,85,9565.0,21.0,14444.0,5312.0,31.0,4574.0
222,Rn,86,10382.0,1.0,13469.0,17.0,5590.0,0.0
222,Fr,87,11246.0,8.0,12575.0,15.0,5855.0,13.0
222,Ra,88,12092.0,9.0,10869.0,4.0,6677.0,4.0
222,Ac,89,13264.0,7.0,9438.0,6.0,7137.0,2.0
222,Th,90,13608.0,25.0,7645.0,14.0,8127.0,5.0
222,Pa,91,14206.0,6167.0,8886.0,8864.0,343.0,10437.0
223,At,85,9497.0,19.0,15248.0,4721.0,5045.0,14.0
223,Rn,86,10224.0,9.0,13961.0,21.0,5283.0,17.0
223,Fr,87,11037.0,4.0,12978.0,14.0,5561.0,2.0
223,Ra,88,11873.0,5.0,11816.0,5.0,5978.0,0.0
223,Ac,89,12839.0,50.0,10029.0,8.0,6783.0,1.0
223,Th,90,13697.0,12.0,8155.0,10.0,7566.0,4.0
223,Pa,91,14198.0,87.0,6780.0,87.0,8326.0,50.0
223,U,92,14825.0,87.0,5681.0,71.0,8940.0,50.0
224,At,85,9384.0,27.0,15596.0,4467.0,5962.0,24.0
224,Rn,86,10069.0,10.0,14619.0,41.0,4756.0,20.0
224,Fr,87,10772.0,13.0,13782.0,19.0,4947.0,17.0
224,Ra,88,11636.0,4.0,12124.0,1.0,5788.0,0.0
224,Ac,89,12529.0,6.0,10721.0,8.0,6326.0,0.0
224,Th,90,13352.0,15.0,8904.0,10.0,7298.0,5.0
224,Pa,91,14435.0,7337.0,8.0,7693.0,4.0,8013.0
224,U,92,14693.0,56.0,6058.0,26.0,8628.0,6.0
225,At,85,9176.0,16320.0,3872.0,6574.0,13725.0,122.0
225,Rn,86,9998.0,13.0,15122.0,4335.0,22.0,4541.0
225,Fr,87,10704.0,12.0,14185.0,18.0,4612.0,18.0
225,Ra,88,11382.0,2.0,12974.0,8.0,5096.0,5.0
225,Ac,89,12331.0,8.0,11322.0,4.0,5935.0,1.0
225,Th,90,13218.0,10.0,9501.0,5.0,6921.0,2.0
225,Pa,91,14122.0,100.0,8063.0,71.0,7392.0,50.0
225,U,92,14599.0,71.0,6583.0,14.0,8014.0,7.0
226,Rn,86,9840.0,14.0,15741.0,3836.0,41.0,5079.0
226,Fr,87,10370.0,12.0,14768.0,23.0,4142.0,17.0
226,Ra,88,11300.0,1.0,13355.0,10.0,4870.0,0.0
226,Ac,89,12067.0,4.0,12017.0,11.0,5506.0,8.0
226,Th,90,12938.0,10.0,10206.0,4.0,6452.0,1.0
226,Pa,91,13971.0,13.0,8778.0,12.0,6986.0,10.0
226,U,92,14536.0,26.0,7242.0,16.0,7700.0,4.0
227,Rn,86,9790.0,17.0,16223.0,3382.0,5708.0,14.0
227,Fr,87,10280.0,13.0,15290.0,3829.0,15.0,3832.0
227,Ra,88,10958.0,2.0,13934.0,11.0,4363.0,8.0
227,Ac,89,11930.0,4.0,12548.0,12.0,5042.0,0.0
227,Th,90,12647.0,5.0,10766.0,2.0,6146.0,0.0
227,Pa,91,13652.0,71.0,9384.0,8.0,6580.0,2.0
227,U,92,14477.0,14.0,7842.0,10.0,7234.0,3.0
227,Np,93,15168.0,101.0,6356.0,101.0,7816.0,14.0
228,Rn,86,9646.0,20.0,16883.0,2908.0,6303.0,17.0
228,Fr,87,10278.0,9.0,15808.0,3248.0,23.0,4489.0
228,Ra,88,10870.0,2.0,14384.0,10.0,4070.0,10.0
228,Ac,89,11557.0,3.0,13203.0,6.0,4721.0,11.0
228,Th,90,12569.0,4.0,11474.0,1.0,5520.0,0.0
228,Pa,91,13252.0,12.0,9963.0,5.0,6264.0,1.0
228,U,92,14249.0,19.0,8553.0,14.0,6803.0,10.0
229,Rn,86,9666.0,19.0,17496.0,2407.0,6800.0,20.0
229,Fr,87,10156.0,7.0,16393.0,2849.0,4978.0,13.0
229,Ra,88,10758.0,15.0,14901.0,20.0,3602.0,19.0
229,Ac,89,11302.0,12.0,13570.0,13.0,4444.0,17.0
229,Th,90,12361.0,2.0,12170.0,2.0,5167.0,1.0
229,Pa,91,13076.0,7.0,10530.0,2.0,5834.0,4.0
229,U,92,13977.0,11.0,9172.0,6.0,6475.0,3.0
229,Np,93,14925.0,113.0,7629.0,87.0,7014.0,50.0
230,Fr,87,10040.0,9.0,16776.0,2448.0,5648.0,17.0
230,Ra,88,10566.0,10.0,15305.0,20.0,3344.0,14.0
230,Ac,89,11198.0,15.0,14123.0,17.0,3892.0,17.0
230,Th,90,12051.0,1.0,12655.0,1.0,4769.0,1.0
230,Pa,91,12892.0,5.0,11299.0,3.0,5439.0,0.0
230,U,92,13749.0,14.0,9733.0,4.0,5992.0,0.0
230,Np,93,14502.0,72.0,8265.0,51.0,6778.0,50.0
230,Pu,94,15295.0,32.0,6865.0,20.0,7180.0,7.0
231,Fr,87,9730.0,9.0,17321.0,2172.0,6317.0,15.0
231,Ra,88,10488.0,19.0,15723.0,17.0,2905.0,18.0
231,Ac,89,11069.0,17.0,14483.0,13.0,3655.0,14.0
231,Th,90,11912.0,2.0,13324.0,15.0,4213.0,1.0
231,Pa,91,12615.0,2.0,11843.0,12.0,5149.0,0.0
231,U,92,13547.0,6.0,10357.0,3.0,5576.0,1.0
231,Np,93,14297.0,100.0,8850.0,50.0,6368.0,50.0
231,Pu,94,15229.0,55.0,7479.0,23.0,6838.0,20.0
232,Ra,88,10161.0,13.0,16129.0,2828.0,19.0,5050.0
232,Ac,89,10826.0,20.0,14910.0,14.0,3345.0,14.0
232,Th,90,11558.0,1.0,13647.0,10.0,4081.0,1.0
232,Pa,91,12369.0,8.0,12469.0,17.0,4626.0,7.0
232,U,92,13148.0,4.0,10831.0,1.0,5413.0,0.0
232,Np,93,14019.0,9392.0,6011.0,5980.0,3354.0,9021.0
232,Pu,94,14713.0,22.0,7829.0,18.0,6716.0,10.0
233,Ra,88,10025.0,14.0,16697.0,2546.0,15.0,5602.0
233,Ac,89,10597.0,18.0,15350.0,15.0,3214.0,13.0
233,Th,90,11226.0,1.0,14062.0,11.0,3744.0,15.0
233,Pa,91,12077.0,1.0,12851.0,13.0,4374.0,12.0
233,U,92,13029.0,3.0,11474.0,2.0,4908.0,1.0
233,Np,93,13818.0,71.0,10053.0,50.0,5626.0,50.0
233,Pu,94,14399.0,55.0,8332.0,50.0,6416.0,50.0
233,Am,95,15289.0,6939.0,7059.0,9598.0,1385.0,11120.0
234,Ac,89,10455.0,19.0,15809.0,19.0,2929.0,15.0
234,Th,90,10976.0,2.0,14461.0,9.0,3671.0,10.0
234,Pa,91,11750.0,8.0,13393.0,13.0,4075.0,16.0
234,U,92,12607.0,1.0,11879.0,0.0,4857.0,0.0
234,Np,93,13547.0,10569.0,11.0,5356.0,8.0,4506.0
234,Pu,94,14155.0,18.0,8837.0,6.0,6310.0,5.0
234,Am,95,15021.0,7476.0,6800.0,8994.0,776.0,10904.0
235,Ac,89,10093.0,19.0,16140.0,24.0,2851.0,15.0
235,Th,90,10856.0,13.0,14894.0,15.0,3376.0,17.0
235,Pa,91,11343.0,14.0,13597.0,19.0,4101.0,19.0
235,U,92,12142.0,2.0,12390.0,0.0,4678.0,0.0
235,Np,93,13048.0,50.0,11024.0,1.0,5193.0,1.0
235,Pu,94,14011.0,54.0,9314.0,20.0,5951.0,20.0
235,Am,95,14780.0,7901.0,72.0,6576.0,13.0,8079.0
236,Th,90,10500.0,14.0,15253.0,16.0,3333.0,16.0
236,Pa,91,11147.0,14.0,14085.0,19.0,3754.0,19.0
236,U,92,11843.0,0.0,12746.0,2.0,4572.0,0.0
236,Np,93,12719.0,51.0,11538.0,50.0,5006.0,50.0
236,Pu,94,13591.0,6.0,9821.0,1.0,5867.0,0.0
236,Am,95,14563.0,8492.0,6256.0,50.0,7502.0,2291.0
236,Cm,96,15012.0,25.0,7072.0,19.0,7066.0,5.0
237,Th,90,10205.0,20.0,15753.0,3196.0,18.0,4564.0
237,Pa,91,10903.0,19.0,14407.0,19.0,3794.0,18.0
237,U,92,11671.0,0.0,13205.0,13.0,4233.0,0.0
237,Np,93,12314.0,0.0,11995.0,14.0,4957.0,0.0
237,Pu,94,13233.0,20.0,10405.0,1.0,5747.0,2.0
237,Am,95,14198.0,9051.0,6196.0,6618.0,4097.0,9357.0
237,Cm,96,14929.0,7513.0,73.0,6770.0,50.0,8691.0
238,Pa,91,10582.0,21.0,14904.0,41.0,3627.0,21.0
238,U,92,11279.0,1.0,13525.0,14.0,4269.0,2.0
238,Np,93,12066.0,50.0,12457.0,14.0,4690.0,4.0
238,Pu,94,12881.0,1.0,10859.0,0.0,5593.0,0.0
238,Am,95,13762.0,9534.0,71.0,6041.0,50.0,5795.0
238,Cm,96,14552.0,21.0,8034.0,12.0,6670.0,10.0
239,U,92,10960.0,1.0,13960.0,15.0,4130.0,13.0
239,Np,93,11703.0,0.0,12794.0,13.0,4597.0,14.0
239,Pu,94,12646.0,1.0,11379.0,0.0,5244.0,0.0
239,Am,95,13322.0,10059.0,1.0,5922.0,1.0,4860.0
239,Cm,96,14242.0,89.0,8522.0,54.0,6539.0,50.0
239,Bk,97,15080.0,6897.0,7200.0,9305.0,1460.0,11099.0
240,U,92,10734.0,2.0,14387.0,4035.0,14.0,2590.0
240,Np,93,11281.0,17.0,13155.0,23.0,4557.0,22.0
240,Pu,94,12180.0,0.0,11760.0,1.0,5255.0,0.0
240,Am,95,13053.0,52.0,10522.0,13.0,5707.0,52.0
240,Cm,96,13863.0,12.0,9016.0,1.0,6397.0,0.0
240,Bk,97,14694.0,7335.0,7199.0,8534.0,1015.0,10676.0
241,Np,93,11193.0,70.0,13655.0,4307.0,71.0,1325.0
241,Pu,94,11775.0,0.0,12195.0,1.0,5140.0,0.0
241,Am,95,12598.0,1.0,10954.0,0.0,5637.0,0.0
241,Cm,96,13587.0,54.0,9464.0,1.0,6185.0,0.0
241,Bk,97,14361.0,7937.0,7037.0,7831.0,2767.0,10030.0
241,Cf,98,15085.0,6398.0,7655.0,9799.0,313.0,12943.0
242,Np,93,11041.0,200.0,14071.0,4097.0,200.0,1948.0
242,Pu,94,11551.0,0.0,12576.0,2.0,4984.0,0.0
242,Am,95,12184.0,13.0,11426.0,17.0,5588.0,0.0
242,Cm,96,13063.0,1.0,9899.0,0.0,6215.0,0.0
242,Bk,97,14073.0,8354.0,6887.0,7067.0,2490.0,9664.0
242,Cf,98,14746.0,22.0,6915.0,12.0,7516.0,4.0
243,Pu,94,11343.0,2.0,13020.0,4756.0,2.0,572.0
243,Am,95,11901.0,1.0,11663.0,70.0,5439.0,0.0
243,Cm,96,12662.0,1.0,10351.0,1.0,6168.0,1.0
243,Bk,97,13485.0,8822.0,4.0,6874.0,4.0,6058.0
243,Cf,98,14479.0,7290.0,7418.0,8397.0,1103.0,11883.0
244,Pu,94,11053.0,2.0,13392.0,4665.0,1.0,1354.0
244,Am,95,11731.0,1.0,12115.0,200.0,5138.0,17.0
244,Cm,96,12494.0,0.0,10842.0,0.0,5901.0,0.0
244,Bk,97,13163.0,9332.0,14.0,6778.0,4.0,5312.0
244,Cf,98,14051.0,13.0,7903.0,2.0,7328.0,1.0
245,Pu,94,10719.0,13.0,13760.0,4556.0,2173.0,13.0
245,Am,95,11417.0,2.0,12553.0,5215.0,70.0,86.0
245,Cm,96,12320.0,1.0,11327.0,2.0,5624.0,0.0
245,Bk,97,13018.0,4.0,9939.0,1.0,6454.0,1.0
245,Cf,98,13747.0,8374.0,2.0,7258.0,1.0,6802.0
245,Es,99,14524.0,6902.0,7909.0,3.0,8906.0,1637.0
246,Am,95,11028.0,12786.0,5152.0,1027.0,8185.0,4082.0
246,Cm,96,11977.0,1.0,11767.0,2.0,5475.0,0.0
246,Bk,97,12889.0,61.0,10490.0,60.0,6073.0,60.0
246,Cf,98,13530.0,2.0,8939.0,1.0,6861.0,1.0
246,Es,99,14268.0,7391.0,7742.0,8214.0,1202.0,10358.0
